2016-12-09 11:11:22,453 INFO	[default-akka.actor.default-dispatcher-19] RsyncFetcher Downloading the repository rsync://rpki-repository.nic.ad.jp/pub/13131/ to /home/colin/projects/shell/ripe-rtr-validator/v2/rpki-validator-app-2.23/data/rsync/rpki-repository.nic.ad.jp/pub/13131
2016-12-09 11:11:22,455 INFO	[default-akka.actor.default-dispatcher-21] RsyncFetcher Downloading the repository rsync://rpki-repository.nic.ad.jp/pub/30045/ to /home/colin/projects/shell/ripe-rtr-validator/v2/rpki-validator-app-2.23/data/rsync/rpki-repository.nic.ad.jp/pub/30045
2016-12-09 11:11:22,461 INFO	[default-akka.actor.default-dispatcher-18] RsyncFetcher Downloading the repository rsync://rpki-repository.nic.ad.jp/pub/10207/ to /home/colin/projects/shell/ripe-rtr-validator/v2/rpki-validator-app-2.23/data/rsync/rpki-repository.nic.ad.jp/pub/10207
2016-12-09 11:11:22,461 INFO	[default-akka.actor.default-dispatcher-16] RsyncFetcher Downloading the repository rsync://rpki-repository.nic.ad.jp/pub/2285/ to /home/colin/projects/shell/ripe-rtr-validator/v2/rpki-validator-app-2.23/data/rsync/rpki-repository.nic.ad.jp/pub/2285
2016-12-09 11:11:22,461 INFO	[default-akka.actor.default-dispatcher-20] RsyncFetcher Downloading the repository rsync://rpki-repository.nic.ad.jp/pub/55/ to /home/colin/projects/shell/ripe-rtr-validator/v2/rpki-validator-app-2.23/data/rsync/rpki-repository.nic.ad.jp/pub/55
2016-12-09 11:11:25,416 INFO	[default-akka.actor.default-dispatcher-8] CacheStore Updated validationTime for 3332 objects.
2016-12-09 11:11:26,181 INFO	[default-akka.actor.default-dispatcher-7] CacheStore Updated validationTime for 2617 objects.
2016-12-09 11:11:31,616 INFO	[default-akka.actor.default-dispatcher-31] RsyncFetcher Downloading the repository rsync://ca.rg.net/rpki/RGnet/ to /home/colin/projects/shell/ripe-rtr-validator/v2/rpki-validator-app-2.23/data/rsync/ca.rg.net/rpki/RGnet
2016-12-09 11:11:33,248 INFO	[default-akka.actor.default-dispatcher-7] ValidationProcess Finished validating APNIC from IANA RPKI Root, 2617 valid objects; spent 72.556s.
2016-12-09 11:11:33,295 INFO	[default-akka.actor.default-dispatcher-7] BgpAnnouncementValidator Started validating 695172 BGP announcements with 5495 RTR prefixes.
2016-12-09 11:11:34,066 INFO	[default-akka.actor.default-dispatcher-7] BgpAnnouncementValidator Completed validating 695172 BGP announcements with 5495 RTR prefixes in 0.744 seconds
2016-12-09 11:11:34,066 INFO	[default-akka.actor.default-dispatcher-7] RTRServer Sending Notify with serial 6 to all clients
2016-12-09 11:11:34,450 INFO	[default-akka.actor.default-dispatcher-8] ValidationProcess Finished validating LACNIC RPKI Root, 3332 valid objects; spent 72.569s.
2016-12-09 11:11:34,542 INFO	[default-akka.actor.default-dispatcher-8] BgpAnnouncementValidator Started validating 695172 BGP announcements with 7661 RTR prefixes.
2016-12-09 11:11:34,930 INFO	[default-akka.actor.default-dispatcher-8] BgpAnnouncementValidator Completed validating 695172 BGP announcements with 7661 RTR prefixes in 0.374 seconds
2016-12-09 11:11:34,931 INFO	[default-akka.actor.default-dispatcher-8] RTRServer Sending Notify with serial 7 to all clients
2016-12-09 11:11:43,617 INFO	[default-akka.actor.default-dispatcher-2] CacheStore Updated validationTime for 16796 objects.
2016-12-09 11:12:03,669 INFO	[default-akka.actor.default-dispatcher-2] ValidationProcess Finished validating RIPE NCC RPKI Root, 16797 valid objects; spent 104.647s.
2016-12-09 11:12:03,810 INFO	[default-akka.actor.default-dispatcher-2] BgpAnnouncementValidator Started validating 695172 BGP announcements with 28570 RTR prefixes.
2016-12-09 11:12:04,310 INFO	[default-akka.actor.default-dispatcher-2] BgpAnnouncementValidator Completed validating 695172 BGP announcements with 28570 RTR prefixes in 0.453 seconds
2016-12-09 11:12:04,310 INFO	[default-akka.actor.default-dispatcher-2] RTRServer Sending Notify with serial 8 to all clients
2016-12-09 11:13:14,325 INFO	[shutdownHook1] RTRServer RTR server stopped
2016-12-09 11:13:14,326 INFO	[shutdownHook2] ServerConnector Stopped ServerConnector@5740b77a{HTTP/1.1}{0.0.0.0:8080}
2016-12-09 11:13:14,328 INFO	[shutdownHook2] ContextHandler Stopped o.e.j.s.ServletContextHandler@2cae1042{/,jar:file:/home/colin/projects/shell/ripe-rtr-validator/v2/rpki-validator-app-2.23/lib/rpki-validator-app-2.23.jar!/public,UNAVAILABLE}
2016-12-09 11:13:14,329 INFO	[shutdownHook2] Main Terminating...
2016-12-09 11:17:23,059 INFO	[main] Main$ Starting up the RPKI validator...
2016-12-09 11:17:23,346 INFO	[main] Main Prefer RRDP=false
2016-12-09 11:17:23,363 INFO	[main] PersistentDataSerialiser$ Config file does not exist: File 'data/data.json' does not exist
2016-12-09 11:17:23,396 INFO	[main] TrustAnchors$ Loading trust anchors...
2016-12-09 11:17:24,195 INFO	[main] RTRServer RTR server listening on 0.0.0.0/0.0.0.0:8282
2016-12-09 11:17:24,204 INFO	[main] log Logging initialized @1531ms
2016-12-09 11:17:24,316 INFO	[main] Server jetty-9.2.17.v20160517
2016-12-09 11:17:24,348 INFO	[main] ContextHandler Started o.e.j.s.ServletContextHandler@2cae1042{/,jar:file:/home/colin/projects/shell/ripe-rtr-validator/v2/rpki-validator-app-2.23/lib/rpki-validator-app-2.23.jar!/public,AVAILABLE}
2016-12-09 11:17:24,350 INFO	[main] AbstractNCSARequestLog Opened /home/colin/projects/shell/ripe-rtr-validator/v2/rpki-validator-app-2.23/log/access.log.2016_12_09
2016-12-09 11:17:24,354 INFO	[main] ServerConnector Started ServerConnector@6821ea29{HTTP/1.1}{0.0.0.0:8080}
2016-12-09 11:17:24,354 INFO	[main] Server Started @1682ms
2016-12-09 11:17:24,354 INFO	[main] Main Welcome to the RIPE NCC RPKI Validator, now available on port 8080. Hit CTRL+C to terminate.
2016-12-09 11:17:24,601 WARN	[default-akka.actor.default-dispatcher-3] LoggingOutputStream Dec 09, 2016 11:17:24 AM org.springframework.jdbc.datasource.DriverManagerDataSource setDriverClassName
INFO: Loaded JDBC driver: org.apache.derby.jdbc.EmbeddedDriver

2016-12-09 11:17:26,176 INFO	[default-akka.actor.default-dispatcher-2] BgpRisDumpDownloader Retrieved 39834 entries from http://www.ris.ripe.net/dumps/riswhoisdump.IPv6.gz, last modified at 2016-12-09T11:06:03.000+01:00
2016-12-09 11:17:26,382 INFO	[default-akka.actor.default-dispatcher-2] BgpRisDump$ toAnnouncedRoutes time 0.205 seconds
2016-12-09 11:17:27,014 INFO	[default-akka.actor.default-dispatcher-3] DbMigrate Current version of schema "APP": 8
2016-12-09 11:17:27,014 INFO	[default-akka.actor.default-dispatcher-3] DbMigrate Schema "APP" is up to date. No migration necessary.
2016-12-09 11:17:27,559 INFO	[default-akka.actor.default-dispatcher-5] BgpRisDumpDownloader Retrieved 696566 entries from http://www.ris.ripe.net/dumps/riswhoisdump.IPv4.gz, last modified at 2016-12-09T11:03:17.000+01:00
